Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,33.03551712,33.2022916,32.14481789,32.84448641,33.28618906,32.72252366,33.26614131,33.15163554,33.39074782,35.78046189,34.77317846,35.34417305,35.71639353,35.53301712,35.59826255,34.8308419,34.23153393,35.42749226,35.60840882,36.48369854,35.84494187,35.97091822,35.65490601,37.04663841,36.85838514,32.45881316,30.96932748,31.13142092,33.10603651,32.11990546,27.70570469,27.55157207,27.93778698,27.4682593,28.34158674,29.38023463,29.24183484,29.84848345,29.56095558,30.57642412,30.5428229,31.02960526,30.18999473,30.29787361,28.01799277,29.12745806,28.85175656,28.49764749,27.54658759,26.80857566,28.87960826,27.95410048,27.98578197,28.94163659,28.75866411,28.82859696,30.14721003,30.67791881
Least developed countries: UN classification,LDC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7628929,20.81056156,22.73498325,22.28990228,22.06176792,22.87862347,24.16601593,23.77582669,24.96318734,24.96735518,26.25283201,28.30944651,29.66749978,30.75506434,31.02115044,27.42587692,28.45989545,30.16885831,29.78096187,29.03360675,28.19170013,25.95649519,26.57549839,26.92685898,29.57134357,29.78480518,29.71881344,29.84021328,30.57622976
Low income,LIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.78284881,16.93229051,17.05402445,16.34536981,16.90863762,17.20635268,23.29291872,24.84829411,23.27319984,26.06303679,28.92171135,27.41097936,27.16993417,26.603887,28.45038348,29.43196827,31.54581703,31.4207002,31.46979998,27.61288509,28.74974352,28.37709287,24.74229122,23.74255989,24.45337615,22.24624498,22.22994061,22.09051658,25.504023,24.8330942,26.11925977,25.49771155,25.64249402
Liechtenstein,LIE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30458267,39.64717263,37.26026489,41.95437832,44.07704856,41.75503469,44.29210181,40.30595278,,
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.68715908,20.55453455,21.08621701,20.6927668,20.39136578,21.55252655,20.31832672,19.99371918,21.45722848,23.27557483,24.18126303,25.07242459,24.55988435,25.72914961,25.34177672,26.68756333,27.3774402,28.94349233,27.53489722,28.52580375,29.92491098,28.25296012,26.51740365,26.53984417,26.49695133,26.54763667,26.9554785,27.78084324,27.0321012,27.10100601,26.32760729,25.89559277,25.8895416,25.84954629,26.40419022,26.6839789,26.57422755,26.9936626,27.61671494,27.36132373,27.3180768,26.82059442,28.01061345,28.42457042,28.61810152,30.18808846,30.64229518,29.91981978,29.37119475,29.67143873,27.7831983,29.07314976,30.96985381,30.79568073,30.51789543,29.53541787,30.48271773,31.12827865,30.05681996,29.19100694,28.19028257,29.97470312,30.26766164
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,34.9189052,34.72754748,34.14248147,34.96236769,36.26091916,34.91321492,37.19030207,37.5137452,40.78673493,46.01651044,44.00958665,46.5341615,46.18221056,42.91714234,43.93775148,39.42127583,34.33263654,34.28013666,33.55193781,31.85616174,30.87814653,28.33605814,28.20886208,28.76006536,29.96569689,30.39893645,31.88443466,31.46490941,29.46117835,30.36105545,30.43056703,30.2419655,29.49117853,27.952173,28.2406257,29.51480704,28.72841603,29.43690001,29.73643716,31.17660469,32.20749621,32.61718718,32.61977391,33.05288596,30.8129649,31.41997446,32.22983222,31.65064683,30.60251459,29.59964978,27.6785338,27.26097217,27.86343822,28.26783376,27.57966959,27.3934697,28.40923408,28.83872978
Low & middle income,LMY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.73136659,32.06906063,31.14933777,33.27081087,33.53235591,33.94004579,35.13848462,33.2734524,32.86876067,34.54658819,35.43337641,36.8814139,37.22738425,38.04007016,39.45977268,39.49314947,39.99810114,40.081181,38.96738835,40.11337758,38.91564363,35.69121997,35.99037993,36.01309556,35.67250124,34.95924884,33.91178214,34.08306432,34.91200505,36.45733289,36.2765662,34.31035625,33.88786263,34.29491795,34.63098455,32.72404338,33.06298219,33.16319105,32.12364539,32.87415537,33.71711875,33.47438465,33.91918574,33.92740601,34.80131393,35.38904325,35.9367363,35.71525045,36.37328396,35.08296035,35.48915447,36.02355539,35.82625505,35.053014,34.49984158,33.41226038,32.651041,33.04980881,33.82862491,33.06602392,32.66825786,34.31961774,34.81394056
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,2.365178571,3.671967655,5.213010204,6.727654321,11.80085046,10.34654819,11.32406621,10.17372709,10.16983547,10.95128617,11.20439952,12.51580488,13.24159132,19.18668224,15.12813801,21.30500431,25.09435121,24.18524249,22.37152231,15.39269225,12.31528031,13.52692231,12.85185225,14.00779054,14.56222892,17.56661354,18.70126985,21.35361124,27.84746102,29.62767785,30.70693485,31.13964357,30.88669212,32.47911985,29.64505672,30.3069078,32.2463145,35.16430785,37.99205688,38.70013563,36.47028812,34.66530775,33.77010711,35.48131965,39.12833859,40.56572763,33.30145315,31.46366565,33.19949461,30.81793936,29.02324164,32.16087338,33.73760289,30.58664757,28.57306173,31.13904313,29.98260796,31.06508943,28.47473095,24.93907822
Late-demographic dividend,LTE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,40.88125141,31.93594581,31.08384713,33.34079305,34.06396708,33.81392076,35.3379548,33.04534259,32.05324177,34.74074213,37.53230146,38.27082623,38.72364997,38.52413471,38.45192684,39.62100984,39.67706476,39.91339809,39.53123293,39.98543104,41.31716554,41.23959108,41.42693332,41.25952243,42.3446861,41.89911609,40.08077179,39.67624097,39.77626948,43.66637076,40.57206093,39.98102619,39.47301874,40.08619496,39.72576499,35.30853136,35.17208117,35.2346311,34.5339546,35.60076736,36.58668326,36.75240428,36.68359976,37.25781193,37.9029396,38.25570945,38.5047307,37.9416631,38.24872575,37.89258479,38.43597189,38.73045022,38.5069078,37.68366174,37.26740159,36.56975643,35.48782607,35.61711909,36.28522035,35.44586162,35.02149001,36.5879328,37.08282465
Lithuania,LTU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.16744737,27.10616427,26.95700168,27.26032285,26.27825796,26.33555866,27.07565218,26.28262917,27.85768237,29.58529598,29.63997056,30.0299406,29.6173077,29.22149854,25.09185871,26.19809785,28.07874901,28.0159992,27.39489367,27.50772382,26.71806,25.94471536,25.89634329,25.61910601,25.25497247,24.83715654,25.31535307,27.23659182
Luxembourg,LUX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6534243,18.59851817,18.45687498,18.81596499,17.25332675,16.65467895,16.31385305,16.10805189,16.2313624,15.43934602,14.46612736,13.52057912,14.47596844,12.80514739,11.00660492,10.99797265,10.70843828,10.42671879,10.44294198,10.81088063,11.53962343,12.09593256,10.81833686,10.98065234,11.70274668,11.33301813,11.2070985,12.26817582
Latvia,LVA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.77124368,26.56810199,27.94541274,25.77499458,24.72717991,23.6200242,22.77453508,22.60531157,21.3174376,21.43365208,20.20982589,20.75264743,21.58137946,21.7707551,20.94962802,20.44580434,20.7232552,20.6213655,20.10076043,18.938519,19.10356882,18.51958928,19.04662218,18.65960365,18.85398133,19.50788678,19.94859766,20.8558038
"Macao SAR, China",MAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.68405335,17.30774139,15.24334862,14.09064671,12.86559082,11.78507713,11.9166336,12.35849404,12.33756306,11.45873568,9.82181739,9.233367106,9.549941796,8.419807454,10.97058974,14.10170232,13.78449329,11.80272653,7.316535451,4.808470909,4.160940705,4.035006375,3.719346479,5.039040765,7.695964505,6.620895589,4.991119927,4.08350755,4.227773663,8.444977606,7.901491559,
St. Martin (French part),MAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,27.54691689,29.05331135,28.53528801,28.10027182,27.64218843,26.96668498,27.27148766,27.54765474,27.96848182,35.0208706,35.1734366,32.01671546,32.55159663,31.34314828,32.66766597,28.75954622,31.68291834,30.3127021,30.87141549,30.83407971,30.20800129,27.3992711,27.60760308,27.73240725,27.34695134,27.5981379,26.01615841,26.37223976,26.47452233,25.16400156,26.33117822,25.62099642,27.32239509,23.14101634,23.48726489,24.3526302,22.86969299,22.63612245,23.32480131,24.00298761,23.68120688,22.75308141,22.42293928,24.31558226,22.25957486,23.71191269,24.50651919,24.26597735,24.15312889,25.81326751,25.62268173,25.68510458,25.40545481,25.24135381,25.24995241,26.04486736,26.08098406,27.20623341
Monaco,MCO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92336001,12.82520232,12.92899011,13.98095624,12.63037228,17.60046779,18.2516203,12.79992974,13.12890888,13.03537046,14.87645324,12.51788663,
Moldova,MDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44557207,27.28740086,25.4355541,20.32349303,20.50764051,19.14766937,21.96913728,20.38476213,20.67288099,20.71753247,19.16759004,18.77790365,19.44239191,19.12173485,17.16287409,20.43389172,20.91072042,21.31451091,21.60325754,21.1263772,21.10766573,21.19446461,21.01887677,22.14797636,21.92334893,23.134523,20.63126068,20.04254224
Madagascar,MDG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.90683075,20.46859544,18.83320963,18.00752056,17.85327281,17.27608432,17.90961382,19.24978287,18.95088473,19.40994447,20.11235766,21.48195747,22.44549735,19.46618711,21.72586418,22.43360183
Maldives,MDV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.37545926,11.05881252,11.73192936,9.517634289,8.745513433,11.44930718,9.620246846,9.431755806,10.07448199,9.790791627,8.058403066,8.413910755,10.68041621,11.14558981,11.24829779,12.80742445,11.6525344,11.89282167,8.944293966,
Middle East & North Africa,MEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.05894938,38.24340295,39.31451643,41.10363507,41.18482233,36.66958693,40.10793376,44.86689763,42.71698259,43.63173577,44.17825038,46.31939768,49.94346057,51.02471948,50.11878075,51.84357008,44.2566191,46.57627129,50.42338421,50.41326297,48.9295026,46.4287574,37.98966876,36.15816793,38.27839419,41.57337201,39.46904829,34.46167577,38.89252632,44.79153228
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,25.64956044,26.23796053,26.97162651,27.4052861,27.91197044,30.60470721,29.64308163,29.788,29.65617945,30.84837778,30.53219091,30.37364697,30.9642834,30.80978177,31.17601695,27.93107603,27.22748924,26.38227263,29.01078674,28.63089243,28.23881882,28.69844631,30.21314755,29.74465435,27.12525982,26.14692975,25.74979525,25.72598066,32.48256489,32.14310765,32.69208227,33.94721881,34.19829465,33.8837626,34.12433305,34.20970569,33.21734135,32.71035765,31.19107727,32.85106005,32.78340606,34.1952791,33.83513749,34.7561917,31.89409385,32.36191045,33.55680109,33.77646652,31.85631756,31.49018715,29.98530327,29.63995531,30.94623498,31.14884669,30.7788972,29.79674163,30.83440299,32.13003972
Marshall Islands,MHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.862464049,13.03729803,13.67034532,12.68107241,10.58653032,14.7821209,11.86634551,10.29716868,8.142225076,11.41278306,13.31567358,12.77736178,13.68027464,14.69375025,13.59503075,13.4111883,13.95572282,14.64247738,11.34683408,15.38522091,13.0795689,12.24222098,14.47337977,13.40339166,10.28197336,
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,38.79028554,32.94437246,32.13373894,34.62055295,34.35453262,34.86260962,36.15560149,34.12554872,33.69497877,35.46218689,36.32370746,37.84945047,38.18455794,38.97354779,40.36381744,40.44959649,40.93462772,41.10762169,39.99128099,41.05160311,39.71688153,36.27473992,36.61748081,36.62398452,36.19986049,35.45480884,34.42196228,34.68256367,35.48004743,37.0467766,36.87245899,35.00253188,34.34514526,34.7704569,35.05348263,33.09846052,33.31285884,33.38424538,32.37050072,33.07994773,33.88613709,33.67553274,34.15195419,34.16776577,35.01275396,35.59156369,36.09125465,35.8615256,36.53682674,35.33015305,35.69697324,36.16361401,36.00125286,35.22436232,34.65970445,33.59931145,32.82232917,33.23067441,33.9379565,33.17876327,32.76149393,34.43061172,34.93703249
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.43515038,28.29442149,33.18616798,29.71021323,24.2724513,24.07717858,23.81708389,28.20360298,27.75439536,26.5943719,21.40633672,20.58654559,19.37806722,22.48840689,21.03844209,20.36200709,21.66258512,20.58092355,19.53312926,18.97270285,21.04226885,21.592422,21.0808587,22.14046476,22.82257866,23.92218322,23.96304609,24.25894588,24.05042988,23.70348341,22.7433488,22.3548656,22.94950569
Mali,MLI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,8.816338495,10.34488808,10.04716853,10.22765059,10.87230997,11.31008397,11.71180954,12.39414219,10.13042633,9.827829437,9.863874598,9.812511232,8.830017452,14.60883261,14.35145596,14.23549327,16.20444124,18.00716571,15.54061414,15.09456435,16.47722488,15.13285337,15.95330876,16.33472534,16.65677681,16.24003685,15.57612787,16.65825673,17.40243393,17.06285742,18.78688649,19.42961305,18.22634647,21.52094779,22.67033855,22.6011138,22.75920793,22.61040743,22.63186255,25.84892278,23.75802422,21.70801252,24.36710311,22.73404931,20.64908003,19.86719896,17.184553,18.3849719,17.59796791,17.88024781,18.84708993,20.22894748,20.92330893,21.15737885,20.55449777,19.96299727
Malta,MLT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,45.88564811,41.950394,47.25950444,49.14122854,55.07483234,61.14026652,63.70950774,63.21120485,63.25913826,63.63801962,61.21873685,58.56872834,58.82701027,57.306157,57.71299933,56.93285463,55.90439467,53.71675492,52.27785271,52.28904811,50.77844148,49.94580789,46.73992443,45.49049951,46.87359226,26.33668236,25.8951704,25.57069439,26.31637724,24.87956488,26.93998731,23.89442558,24.78854226,24.75380947,22.30979146,20.964267,19.94447529,18.26330242,19.27489526,17.54105694,17.5650694,16.33740577,14.924299,14.58781768,12.98922421,12.29405704,12.34216543,11.77894278,11.85967655,12.33353104,13.28566221,12.49162068,12.34182857
Myanmar,MMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.20885924,12.06834378,13.73065302,15.39780547,17.02530148,18.50990444,19.91773295,21.66404876,23.66780155,25.57733332,29.06283588,31.85977374,32.36728647,33.48853093,34.47870379,33.91247241,35.46915977,36.74276972,37.96077086,38.5791836,35.04618422,41.10529132
Middle East & North Africa (excluding high income),MNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41229798,29.49104308,31.7167296,33.54243508,34.3185714,31.20084776,35.4329028,39.69982864,37.13427278,38.97766828,38.72823221,40.89239429,43.76721175,45.15164105,44.81301868,45.90023956,39.00286522,40.993867,43.41730386,43.1208916,41.97404465,39.23532662,33.0558506,32.44538959,34.87978048,36.71978291,35.45107436,31.19117927,36.43244606,40.05157235
Montenegro,MNE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25900465,22.31432079,21.59535062,19.3294873,18.97294439,17.34154493,17.6826545,17.00298387,17.69478741,17.34875677,17.14840213,15.09421306,14.89050526,15.45724719,14.30364826,14.35346224,15.65497753,14.86137418,15.93412579,16.12944243,17.29468088,14.83549527,13.04202468
Mongolia,MNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,24.97615795,25.69472013,26.31189154,26.97181197,27.17756286,28.27573173,28.3930954,28.81726974,38.79450787,41.21422017,34.3366922,34.69147466,30.04213112,31.42176945,32.84459856,23.65398278,28.52477809,22.604836,22.30424574,22.19614216,21.94188322,22.48462714,25.21995515,28.33344037,32.4965006,38.69260634,37.73477586,30.85103566,30.05655853,33.19424749,31.33374856,30.77159311,30.50689238,31.49762327,31.51587758,33.17807153,37.41841161,37.97567033,38.09269776,37.04967085,37.07557212,37.0112137
Northern Mariana Islands,MNP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41344474,17.85658255,13.50961849,15.42181474,13.89134595,15.0467075,16.38128063,19.52652479,17.91596354,17.90235829,19.55589272,16.50164354,18.41952829,19.40209517,18.19240188,19.3591157,18.85596489,16.86600356,16.53472041,16.43292974,16.52659162,16.65717552,16.34875133,17.32512028,18.0999504,20.42144099,24.01534396,25.34467979,23.65170938,21.4271064,21.90419452,
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,29.84857439,25.31331193,21.41209282,30.24107063,37.22319451,40.25562859,38.943327,40.15370001,40.62907164,40.33630043,41.43324481,36.84258907,30.50263584,32.55807656,34.23624739,33.84314736,30.26611441,26.99548555,29.87463012,27.21004656,26.90182602,23.63247473,21.13709309,25.38093513,32.58359406,31.10488999,26.77406215,27.18128791,29.93173934,28.81294447,24.90869929,24.12667572,25.11266538,25.30240092,25.61960119,25.80452703,26.85408731,33.53876159,32.40939517,29.95185026,29.03614524,28.42029888,26.73455099,27.53211742,33.19032581,43.86966537,37.00524769,36.48908844,32.75441348,38.19290578,44.10790377,37.47417814,38.60977013,28.43777152,22.74691016,25.21987112,23.74541406,23.63503872,27.84021026,32.41411937,32.89727548,34.65471314
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,22.13010204,22.28959941,22.94662832,22.21204188,21.98459239,21.24595945,20.9978678,20.34004544,22.2005571,24.40726923,26.36548223,27.17364379,27.21472649,27.21343992,27.78397566,28.17258997,28.57235663,28.3660001,28.14616339,28.39158012,28.33166238,27.22676781,27.10915563,26.29706418,25.98549052,26.74268694,25.96900347,25.25071995,24.41050054,23.36437137,22.33633957,22.54526647,23.33757836,23.34964834,22.47196849,21.59977257,20.93975656,20.32691151,19.7179475,19.19317901,18.58451365,17.7627252,17.59954564,16.91088598,16.65173118,18.251661,18.36973554
Malawi,MWI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,23.83292924,23.09388612,22.50792569,22.82181366,21.18447734,22.96788438,22.80102782,25.77740198,24.5291311,27.9653702,29.11778701,28.75702916,33.4379517,26.02138104,22.77523997,20.46494387,20.6414759,19.82137459,19.49270258,19.53554035,19.04422144,17.8929694,19.80516022,21.18422955,18.44393458,17.52114531,19.21180627,21.29916384,18.93788918,18.06813119,17.93172882,18.16619967,17.71852208,17.4239449,17.26492671,17.55617213,17.65584221,17.74795965,18.37113077,18.53552612,18.68429687,18.41499308,18.34640477
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.71156325,27.0996977,30.78180512,26.98890942,29.41982778,29.62986188,29.64518549,29.31361504,27.90605395,29.20234088,30.31858314,30.45515708,31.67740014,31.25222507,35.8556011,36.13117634,37.28248531,38.386641,38.50368395,39.83066194,41.79195862,41.05672487,38.56668733,38.95189356,39.23339824,39.23425791,39.23363732,38.52747117,38.35660929,39.80405386,42.19816763,42.10650958,41.14625503,40.08443964,40.04123585,41.40187798,43.52821087,44.5735375,43.87575333,46.4590177,48.32057149,46.202695,45.1153797,46.5786627,48.5303176,46.36832249,46.51565726,44.59599603,45.1050654,40.96782384,40.49893235,39.82426873,40.13500101,39.88537365,39.92442448,38.44966979,37.6832735,38.11471636,38.29143917,37.47655524,35.95711399,37.75868575,39.19927913
North America,NAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4518779,22.9368943,22.90308121,22.92468574,21.92021029,21.0983963,21.25468247,21.52232431,21.86254245,22.21374947,22.08645389,21.60043207,19.76636127,19.98819223,20.19942622,19.91291799,19.9648856,20.05478513,19.04150597,18.43466314,18.86748172,19.09095962,18.71358877,17.97857279,18.23629991,
Namibia,NAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,48.60485865,40.27514085,36.83714793,34.86196998,32.72621326,37.38537081,35.71991211,30.53142273,33.36481448,33.88813266,29.16014818,26.08763397,25.43828885,22.69595437,24.20776063,21.75547454,21.19793994,21.79870101,22.67775583,21.35261215,23.47216566,26.4736692,27.09475894,24.04608419,25.08060975,24.78349542,30.12276344,31.81276891,34.19056171,28.75194508,27.42906842,29.32889118,29.98075467,26.5483435,26.63010297,27.56365362,27.51340327,26.07701851,26.86990511,27.05058155,25.81873492,24.9042645,27.98128989
New Caledonia,NCL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.30978725,24.09315509,20.64052298,20.29284314,19.48993938,20.20947743,19.11846323,19.61117857,19.56809486,21.63181574,24.11925081,20.63823446,21.50970399,23.36466815,24.88881741,24.49902377,27.91384445,31.84962052,23.93105858,22.59146116,26.16236788,25.3064766,22.77912402,22.58251252,23.93170624,22.10003596,20.16111541,21.24745754,,22.32673267,,,
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,3.885888092,3.446358459,3.519691607,3.613644208,3.599343882,3.471823097,3.720608669,4.433749062,4.854985965,5.244528837,6.941477515,7.397423694,8.101613015,9.377782358,7.734983713,11.01340209,12.87957889,13.98764507,14.95716526,18.74053068,22.9433968,19.15578797,17.25490251,20.24450527,21.5974936,20.92089018,21.83803226,18.70064109,17.35865665,17.54638277,27.5653581,25.79813009,24.1595136,22.15322323,23.51583006,21.21444681,21.18322685,20.79588598,18.60154676,17.56507323,18.09837916,17.20907195,16.5393297,17.30875231,17.75346729,16.32748792,16.62656863,19.67498641,21.25456237,22.33975655,23.00034119,22.77951052,26.53723973,26.04650195,23.60596024,22.53832868,21.24519507,21.07215447,19.74173756,20.5433085,20.23948487,20.83428202,
Nigeria,NGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,39.2450902,34.8092085,34.11844117,30.34592042,33.466601,32.83078352,32.88690102,32.61486597,35.39180717,35.41032677,36.96556598,37.70960823,33.17434249,31.31838955,36.54048982,37.44547872,35.2488501,28.70243973,29.36369327,33.82300329,28.27626627,23.04083719,26.0024149,28.39004006,28.20158345,25.7516356,24.34471784,24.7142489,21.23676148,25.31745224,28.27779989,27.0730175,25.74232124,24.64360859,20.1607829,18.17313173,22.3151172,25.73330658,27.38253705,28.22050552,31.40753404,30.77556872
Nicaragua,NIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.76263842,20.09051708,20.00961874,19.43648886,19.23264454,20.26064731,20.15532814,21.49934041,21.46227978,20.59476094,21.39699121,20.96656319,20.87463606,20.72727273,21.96388865,21.07682829,21.9686399,23.15746731,24.54746707,25.38734353,25.09865339,25.73481197,25.79445642,24.81733325,24.99482955,24.28093216,25.42082477,27.07909568,25.98944521
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,33.8892773,33.59445477,32.9807242,32.69781987,31.91528069,33.9550499,31.03043953,31.01194634,30.04400249,29.08889105,29.18103214,29.69785322,30.17139264,29.27177066,28.79229888,29.96490608,30.15636941,27.86219643,26.4857708,26.60236803,26.49178504,26.29826715,25.94210382,24.98483312,24.55242728,24.12227064,24.06849402,23.67675009,22.73104166,22.3571184,21.65765903,21.74037128,21.89337202,21.14751056,20.77865096,20.71016426,21.02315737,21.20637212,21.15509472,21.50995522,20.30849399,19.69423658,20.06614808,20.0181939,19.33416406,18.41235333,18.18602103,17.6375087,17.70313732,17.80572542,17.56228053,17.856829,17.88116474,18.91326475
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,26.86660111,26.12418243,26.21412707,26.32534942,27.43135677,28.83927169,28.46537051,28.27196698,29.60305387,32.09981157,34.16844969,34.05275976,34.22593211,35.02247268,36.55441611,35.69653024,29.08429453,28.57228363,27.46836244,29.20159292,29.53013959,28.40674508,28.02127186,27.59594623,27.90038808,28.79307015,30.96877513,31.47300541,27.63149414,29.60828702,36.79982931,35.56961476,33.61632074,33.81378552,35.42608646,38.38041058,40.05629989,37.61926027,40.81159056,34.86907471,35.30948421,37.62458055,37.47657624,36.27393147,34.67383521,31.59863177,28.53061663,30.49336719,32.64461227,29.82445898,26.88316734,36.34354476,48.68651055
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,10.85326688,9.031697524,9.820732505,10.07946438,10.35691935,11.46213504,9.140746962,9.094415697,9.589727773,8.705497685,7.86313509,8.44544043,10.53819387,11.14433413,11.20414085,11.16868704,11.52817967,12.04659867,11.99348312,11.8329533,14.27252823,14.99892326,14.96148065,15.18217044,15.6549306,15.34675485,16.44736311,19.39830167,19.52049726,20.39172588,21.27386791,21.49305179,21.4004342,21.07596935,20.44112316,20.73557003,16.6609083,16.94682474,16.97130006,16.65732027,16.46708923,16.06796681,15.87314018,16.04998664,15.06680347,14.20076226,13.39349059,13.97716181,13.79833756,13.56456523,13.16165463,12.65541777,12.86258589,13.20063963,13.01067541,12.04731993,11.79204255,12.02982262
Nauru,NRU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
